subject_id,predicate,object_id,support_count,avg_confidence,evidence_samples
ent:8727bae3c28a57de,AFFECTS,ent:bba1412d2cce870c,2,1.0,brick and tile comprised the bulk of volume by weight but only 33% and 21% respectively of the embodied carbon | % of total weight % of total embodied carbon 2%1% 1% 3% 3% Brick
ent:8727bae3c28a57de,APPLIES_TO,ent:38a80555b829167d,1,0.6,use reclaimed timber and bricks from old buildings in new projects
ent:8727bae3c28a57de,APPLIES_TO,ent:c4bb7b0a359d6e9e,1,1.0,Brickwork used for landscaping
ent:87330f2a5994371f,APPLIES_TO,ent:38a80555b829167d,1,0.6,use reclaimed timber and bricks from old buildings in new projects
ent:874ae87fd28c06b9,AFFECTS,ent:b852276b112492bd,1,0.6,Can we increase the percentage of recycled content to reduce the amount of virgin materials used?
ent:874ae87fd28c06b9,APPLIES_IN,ent:38a80555b829167d,2,0.8,All concrete used in government projects must contain at least 30% supplementary cementitious material | All concrete used in government projects must contain at least 30%
ent:874ae87fd28c06b9,APPLIES_TO,ent:25a4c8dd73c3143f,2,0.6,significantly increase the use of recycled content by governments and industry | significantly increase the use of recycled content by governments and industry
ent:874ae87fd28c06b9,APPLIES_TO,ent:ad64eb5e9bbadd15,1,0.6,All concrete used in government projects must contain at least 30%
ent:874ae87fd28c06b9,APPLIES_TO,ent:f3decafd4229159e,1,0.6,greater quantities of recycled content in building materials in a safe way
ent:874ae87fd28c06b9,ENABLES,ent:33898b117cc86651,1,0.6,Adopting similar requirements nationally will drive designers and engineers to consider end-of-life reuse and recovery from the start.
ent:874ae87fd28c06b9,INVOLVES,ent:55172f047b1dcdbc,1,0.6,These policy directions signal long-term government commitment while also encouraging private sector collaboration and investment.
ent:874ae87fd28c06b9,INVOLVES,ent:8d2765a1fb21fa45,1,0.6,Adopting similar requirements nationally will drive designers and engineers to consider end-of-life reuse and recovery from the start.
ent:874ae87fd28c06b9,PRODUCES,ent:8bb1627054e77ecb,1,0.6,"requiring recycled content in public works projects, is another tool being used to create reliable demand for recycled materials."
ent:874ae87fd28c06b9,REQUIRES,ent:1c29766c926b5219,1,1.0,"must contain at least 30% supplementary cementitious material (fly ash, slag, etc.)"
ent:874ae87fd28c06b9,REQUIRES,ent:1ea72af4279db5a4,1,1.0,"must contain at least 30% supplementary cementitious material (fly ash, slag, etc.)"
ent:874ae87fd28c06b9,REQUIRES,ent:21895d01efb73645,1,1.0,"Asphalt for roadworks must contain at least 30% recycled material (reclaimed asphalt pavement, rubber, plastic)"
ent:874ae87fd28c06b9,REQUIRES,ent:da53b3cc76faceba,1,1.0,"Asphalt for roadworks must contain at least 30% recycled material (reclaimed asphalt pavement, rubber, plastic)"
ent:874ae87fd28c06b9,REQUIRES,ent:f3c71fca40f5cc6a,1,1.0,"All concrete used in government projects must contain at least 30% supplementary cementitious material (fly ash, slag, etc.) and 20% recycled aggregate"
ent:8782e659d2535a23,APPLIES_IN,ent:2ca69d28fbcb6e45,1,0.6,PwC Australia | Building Australia back better | The opportunity of transitioning to a circular economy
ent:8782e659d2535a23,APPLIES_IN,ent:f1c1ce4ea654af18,1,0.6,if Victoria is to achieve a circular economy as envisaged within Victoria's circular economy plan
ent:8782e659d2535a23,APPLIES_TO,ent:2fd465cf2dd3cfe5,1,0.6,transitioning towards a circular economy in the construction waste industry
ent:8782e659d2535a23,BARRIERS,ent:2e3aab8b12e9f927,1,0.6,transition to an economy where waste and pollution are avoided
ent:8782e659d2535a23,INVOLVES,ent:410a3d712c316268,1,0.6,"can lead to recovered materials of product for sale or lease. This avoids the same quality, lower quality (down-cycling) or higher quality (upcycling)"
ent:8782e659d2535a23,INVOLVES,ent:668bafd32a93d7b7,1,0.6,Maintenance Extending the life of a product with its first owner
ent:8782e659d2535a23,PRODUCES,ent:16021c4b356e650d,1,0.6,"The economic impacts of resource optimisation, growth and job creation have been identified as additional benefits."
ent:8782e659d2535a23,REQUIRES,ent:6d182532c312b549,1,0.6,"the definitions must be congruent across the construction industry, construction waste industry, and policies to achieve an effective transition"
ent:8782e659d2535a23,REQUIRES,ent:7b025730320c9aa2,1,0.6,the process cannot be made disregarding the existing practices
ent:87bb47c83d5f45ce,BARRIERS,ent:0dc6b41f19a42688,1,0.6,This lack of understanding can be a major barrier if systemic transitions are to be achieved
ent:88994a8cf3473d27,PRODUCES,ent:337c9f0b7d6ac55f,1,1.0,"For example, in office buildings, about 60% of modular partitions and ceilings can be reused"
ent:88994a8cf3473d27,PRODUCES,ent:34e63417ca3d0fbf,1,1.0,"For example, in office buildings, about 60% of modular partitions and ceilings can be reused"
ent:88ad0170e9d9fa5f,ISSUED_BY,ent:15f8fd1db8b684ce,2,0.6,"Dufourmont, J. and Brown, E.G. (2020) Jobs and skills in the circular economy: state of play and future pathways, Circle Economy | Dufourmont, J. and Brown, E.G. (2020) Jobs and skills in the circular economy: state of play and future pathways, Circle Economy"
ent:88c2f646f0507fee,REQUIRES,ent:9615d9a2398e6d87,1,1.0,MMC (Modern Methods of Construc/on) where designed to circular and low carbon principles as the norm for construc/on projects.
ent:8906dfbe695d8a5c,ENABLES,ent:c7a68535667d7797,1,0.6,government purchasing power can have material impact on market outcomes for particular sectors
ent:896a4a0abb847c81,BARRIERS,ent:2fd465cf2dd3cfe5,1,0.6,appoint responsibilities to any construction waste management industry participant
ent:89ea42ac246dcc54,REFERENCES,ent:d853f940a7d7a2f8,1,0.6,communication of the objectives focused on the two main concepts identified in the literature review: circular economy and construction waste
ent:8a2011796471e537,APPLIES_TO,ent:ad70fb39f4b86e32,1,0.6,In the educa/on sector cost per square metre is the standard cost metric
ent:8a274160399e91d0,AFFECTS,ent:0d57b6bfa8d9a8bc,1,1.0,remove interior elements of a heritage facade building (to build a new structure behind) without jeopardizing the facade
ent:8a274160399e91d0,ENABLES,ent:77b4b5dc7a53caec,1,1.0,pairing robots with real-time scanning feedback) can enable feats of demolition/deconstruction that protect surrounding structures
ent:8a274160399e91d0,ENABLES,ent:7add4166b2b79f52,1,1.0,using such precise methods can allow removing one part of a structure while leaving an attached delicate part unharmed
ent:8a274160399e91d0,ENABLES,ent:a9d8695d95a9ae5c,1,1.0,pairing robots with real-time scanning feedback) can enable feats of demolition/deconstruction that protect surrounding structures
ent:8b1faedd0bad1d0c,INVOLVES,ent:f3decafd4229159e,2,0.6,"Codes, such as 'social sustainability' and 'vehicles', with little relevance to material circularity, were removed | Codes, such as 'social sustainability' and 'vehicles', with little relevance to material circularity, were removed"
ent:8b2b08eb995c3f02,REFERENCES,ent:8efafcbdb3ce8f3e,1,1.0,"An expanded whole-life costing approach factoring in salvage income, extended warranties, and material reuse revenues."
ent:8b54faae5a894a81,APPLIES_IN,ent:2ca69d28fbcb6e45,1,0.6,Australian federal government's commitment to transforming Australia's waste into a resource
ent:8b54faae5a894a81,ISSUED_BY,ent:8446c691a2b56376,1,0.6,Sustainable Procurement Guide outlines the Australian federal government's commitment to transforming Australia's waste into a resource
ent:8b6c80869d8bca6b,INVOLVES,ent:4524d69698dba12a,1,0.6,"The IS Rating Scheme assesses the planning, design and construction of infrastructure projects"
ent:8b6c80869d8bca6b,INVOLVES,ent:f2a0b6bc434416e7,1,0.6,"The IS Rating Scheme assesses the planning, design and construction of infrastructure projects"
ent:8b6c80869d8bca6b,ISSUED_BY,ent:057fc0c6b5767266,1,0.6,"Cost benefit analysis of the Infrastructure Sustainability (IS) Rating Scheme, Prepared for Infrastructure Sustainability Council of Australia"
ent:8b8833fdacf03f40,APPLIES_IN,ent:1722c6b18a4c24a4,1,0.6,China Briefing. China's Circular Economy: Understanding the New Five Year Plan. 2021.
ent:8bb0c1f6b943cc04,ENABLES,ent:c7a68535667d7797,2,1.0,"this pillar aims to eliminate the concept of construction waste – what was waste becomes inputs for something else, enabled by thoughtful design | this pillar aims to eliminate the concept of construction waste – what was waste becomes inputs for something else, enabled by thoughtful design"
ent:8bb1627054e77ecb,AFFECTS,ent:00a118d4f22f6016,1,0.6,every actor could feed the supply chain with recycled materials and offset the waste that ends in landfill
ent:8bb1627054e77ecb,AFFECTS,ent:329c99566c341234,1,0.6,Priority materials that will significantly lift national recycling rates and reduce material footprint
ent:8bb1627054e77ecb,AFFECTS,ent:539995acd5e53f0e,1,0.6,Priority materials that will significantly lift national recycling rates and reduce material footprint
ent:8bb1627054e77ecb,AFFECTS,ent:b1f3fbd36589ae05,1,0.6,"design stage considers using recycled materials or prefabricated elements, reducing the project's carbon footprint"
ent:8bb1627054e77ecb,APPLIES_TO,ent:39e12159405b93e3,1,1.0,We use recycled materials in our road base
ent:8bb1627054e77ecb,ENABLES,ent:795076d1795eb4bc,1,1.0,"high-recycled-content materials – can reduce environmental burdens, enhance material efficiency"
ent:8bb1627054e77ecb,INVOLVES,ent:39e12159405b93e3,1,1.0,Using recycled materials in road base ... We use recycled materials in our road base
ent:8bb1627054e77ecb,INVOLVES,ent:8142351fd7bd0aa4,1,1.0,investigated the use of recycled materials in construction projects
ent:8bb1627054e77ecb,REFERENCES,ent:b852276b112492bd,1,0.6,Infrastructure Australia estimates that around 27% of virgin materials used for road projects could be replaced with a range of recycled materials
ent:8bb1627054e77ecb,REQUIRES,ent:182ca81fcef79e66,1,1.0,recycled and reclaimed materials that comply with a project's technical and mechanical requirements
ent:8bba238fe9f81571,INVOLVES,ent:4e4b4f07259cfff2,1,1.0,"Digital database of materials and components including materials, composition, origin, construction method and maintenance cycles"
ent:8bba238fe9f81571,INVOLVES,ent:6cb30efbd41112c6,1,1.0,"Digital database of materials and components including materials, composition, origin, construction method and maintenance cycles"
ent:8bba238fe9f81571,INVOLVES,ent:8317f312aba3b45c,1,1.0,"Update materials database | As part of de-commissioning audit, revise and expand the digital materials inventory"
ent:8c19912465143894,REQUIRES,ent:56caac62c2d6d4ab,1,0.6,All construction sites will have access to the national grid to allow the use of electrical vehicles on site
ent:8c76cfc34c2b033e,APPLIES_IN,ent:2ca69d28fbcb6e45,1,0.6,The Circular Economy in the Australian Built Environment: The State of Play and a Research Agenda
ent:8c76cfc34c2b033e,APPLIES_TO,ent:c2ea12f78cfa7279,1,0.6,The Circular Economy in the Australian Built Environment: The State of Play and a Research Agenda
ent:8c76cfc34c2b033e,REFERENCES,ent:2ea545c92e6af6c2,1,0.6,NSW Government. 2019. NSW Circular Economy Policy Statement.
ent:8c76cfc34c2b033e,REFERENCES,ent:680bb6f755e24028,1,0.6,"thanks to the Ellen MacArthur Foundation, a charity dedicated to promoting the global transition to the circular economy"
ent:8c76cfc34c2b033e,REFERENCES,ent:6b0820d030b4164d,1,0.6,Cradle-to-cradle design: Creating healthy emissions – A strategy for eco-effective product and system design.
ent:8c76cfc34c2b033e,REFERENCES,ent:a2973e98ba71db18,1,0.6,European Commission (EC). 2020. Circular Economy – Principles for Building Design.
ent:8c76cfc34c2b033e,REFERENCES,ent:a7c33912a7c65b46,1,0.6,The Circular Economy in the Australian Built Environment: The State of Play and a Research Agenda
ent:8c76cfc34c2b033e,REFERENCES,ent:fb2b3e14a86c8523,1,0.6,model; Lyle's regenerative design model; and Stahel's performance economy. The approach has gained attention
ent:8ccf37053affde97,ENABLES,ent:7f48f533ca19400e,1,1.0,"The Opalis website provides a wealth of detailed information on how to extract timber, steel, bricks, insulation, facades"
ent:8ccf37053affde97,INVOLVES,ent:07a339b46c488e9b,1,1.0,"how to extract timber, steel, bricks, insulation, facades and other building elements"
ent:8ccf37053affde97,INVOLVES,ent:3e23e57b4994740f,2,1.0,"detailed information on how to extract timber, steel, bricks, insulation, facades and other building elements | how to extract timber, steel, bricks, insulation, facades"
ent:8ccf37053affde97,INVOLVES,ent:4d523de7ce75293e,2,1.0,"detailed information on how to extract timber, steel, bricks, insulation, facades and other building elements | The Opalis website provides a wealth of detailed information on how to extract timber"
ent:8ccf37053affde97,INVOLVES,ent:59f80d60d5577fe7,2,1.0,"detailed information on how to extract timber, steel, bricks, insulation, facades and other building elements | how to extract timber, steel, bricks, insulation, facades and other building elements"
ent:8ccf37053affde97,INVOLVES,ent:780bdb1d4a1d38d2,2,1.0,"detailed information on how to extract timber, steel, bricks, insulation, facades and other building elements | how to extract timber, steel, bricks, insulation, facades"
ent:8ccf37053affde97,INVOLVES,ent:8727bae3c28a57de,2,1.0,"detailed information on how to extract timber, steel, bricks, insulation, facades and other building elements | how to extract timber, steel, bricks, insulation, facades"
ent:8d2765a1fb21fa45,INVOLVES,ent:33898b117cc86651,1,0.6,"drive designers and engineers to consider end-of-life reuse and recovery from the start, making buildings into material banks."
ent:8d40d9ae06987d6b,PRODUCES,ent:4cb6265ac82ed62e,1,0.6,fully recognising the carbon benefits of biomethane in Australia's carbon reporting system
ent:8d87816bf0e48121,REQUIRES,ent:fd2d907d54300275,1,0.6,"Primary legislation, regulations and construction standards will ensure that all construction and demolition waste and resources are reused in the construction process or recycled/recovered and are banned from landfill"
