edge_id,subject_id,predicate,object_id,chunk_id,source_file,page_num,judge_label,statement_confidence,evidence_excerpt,evidence_start_char,evidence_end_char,country
rel:bb5bf67e75395040,ent:60724ce9418af755,REFERENCES,ent:0efceea178c206e9,48.What-Works-3-For-circular-design-in-the-built-environment::c57::8f0b96ed1cf5927b,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,keep,1.0,"This aligns with the waste hierarchy principles, prioritising reuse over recycling",603.0,685.0,AU
rel:3201a486293b941c,ent:00a9eed205ea8eae,ENABLES,ent:b864c90d82a98e18,48.What-Works-3-For-circular-design-in-the-built-environment::c57::8f0b96ed1cf5927b,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,keep,1.0,Maximising material recovery reduces the need for extracting new resources,795.0,869.0,AU
rel:fc384abe890e50e0,ent:b864c90d82a98e18,REQUIRES,ent:00a9eed205ea8eae,48.What-Works-3-For-circular-design-in-the-built-environment::c57::8f0b96ed1cf5927b,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,keep,1.0,"Maximising material recovery reduces the need for extracting new resources, promoting a more resource-efficient and environmentally responsible approach",,,AU
rel:465e7e148c14d9a1,ent:b864c90d82a98e18,AFFECTS,ent:c20d04d661da8ab9,48.What-Works-3-For-circular-design-in-the-built-environment::c57::8f0b96ed1cf5927b,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,keep,1.0,minimises the environmental impact associated with resource extraction,1005.0,1075.0,AU
rel:c4f4b7d310e170ef,ent:60724ce9418af755,ENABLES,ent:d2cb948c7a6a210a,48.What-Works-3-For-circular-design-in-the-built-environment::c57::8f0b96ed1cf5927b,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,keep,1.0,Product as a service options may lead to more efficient use of resources and materials which can lead to economic benefits,,,AU
rel:f3578abe79c89e3a,ent:d2cb948c7a6a210a,AFFECTS,ent:c313c874d8b2d03e,48.What-Works-3-For-circular-design-in-the-built-environment::c57::8f0b96ed1cf5927b,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,keep,1.0,economic benefits for either suppliers or buyers over the long term,1204.0,1271.0,AU
rel:e334b5ae54bf5992,ent:5fcfd72b43b25598,ENABLES,ent:58ecc79812b5ebaf,48.What-Works-3-For-circular-design-in-the-built-environment::c13::2a771efca6f306b6,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,"The report focuses on five key circular design principles, with additional guidance on developing the investment case for circular design",,,AU
rel:59aed15c1c538102,ent:58ecc79812b5ebaf,PRODUCES,ent:29c4ea4d6397ccbe,48.What-Works-3-For-circular-design-in-the-built-environment::c13::2a771efca6f306b6,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,"highlighting the triple bottom line (economic, social, and sustainable) advantages to business from embracing circular design",,,AU
rel:c5f0efdbe245637d,ent:00a118d4f22f6016,INVOLVES,ent:58ecc79812b5ebaf,48.What-Works-3-For-circular-design-in-the-built-environment::c13::2a771efca6f306b6,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,outlining key actions that can be taken across supply chains to mainstream circular design in the built environment,,,AU
rel:49fd6de0915dddb1,ent:dc51770d430b1ae1,ENABLES,ent:093abe0c518d2803,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Avoid building new – retrofit and reuse | Keep products and materials in use,,,AU
rel:c5bf222fcd244330,ent:795076d1795eb4bc,ENABLES,ent:40394bcd273bff24,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design for material efficiency | Design out waste and pollution,,,AU
rel:b4a644fbfd4d10ed,ent:fcbaf59f26e654e2,ENABLES,ent:40394bcd273bff24,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design for long-term use | Design out waste and pollution,,,AU
rel:d934bd906913485f,ent:dfb3ea363d7bfda4,REQUIRES,ent:794df9a4e86b8325,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,"Design to maximise resource recovery, at the highest value, at end of life",,,AU
rel:1a7192e8d10541ce,ent:dfb3ea363d7bfda4,ENABLES,ent:093abe0c518d2803,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,"Design to maximise resource recovery, at the highest value, at end of life | Keep products and materials in use",,,AU
rel:f9d5de479b893a49,ent:58ecc79812b5ebaf,INVOLVES,ent:4524d69698dba12a,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Circular Design Strategy | Design Phase,,,AU
rel:283d9878cc8bc186,ent:58ecc79812b5ebaf,INVOLVES,ent:dc51770d430b1ae1,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Circular Design Strategy | Avoid building new – retrofit and reuse,,,AU
rel:29b51da4b83d7463,ent:58ecc79812b5ebaf,INVOLVES,ent:795076d1795eb4bc,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Circular Design Strategy | Design for material efficiency,,,AU
rel:08b15e50694c551a,ent:58ecc79812b5ebaf,INVOLVES,ent:fcbaf59f26e654e2,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Circular Design Strategy | Design for long-term use,,,AU
rel:5f7485fbd3c9e381,ent:58ecc79812b5ebaf,INVOLVES,ent:093abe0c518d2803,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Circular Design Strategy | Design with sustainable materials and components | Keep products and materials in use & regenerate nature,,,AU
rel:af914893dceb3784,ent:58ecc79812b5ebaf,INVOLVES,ent:dfb3ea363d7bfda4,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,"Circular Design Strategy | Design to maximise resource recovery, at the highest value, at end of life",,,AU
rel:afa177c869b1ea75,ent:40394bcd273bff24,ENABLES,ent:093abe0c518d2803,48.What-Works-3-For-circular-design-in-the-built-environment::c29::fc37f4fe8220b28e,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design out waste and pollution | Keep products and materials in use,,,AU
rel:ebbe560d4fa82641,ent:7e3c40d0292dad51,REQUIRES,ent:b82c038b540ae8b5,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design for material efficiency,,,AU
rel:eb081112df064e9c,ent:7e3c40d0292dad51,REQUIRES,ent:40394bcd273bff24,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design out waste and pollution,,,AU
rel:9f5566e73206e69c,ent:7e3c40d0292dad51,REQUIRES,ent:fcbaf59f26e654e2,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design for long-term use,,,AU
rel:f772b64e5ea3eaaf,ent:7e3c40d0292dad51,REQUIRES,ent:4edd7429da7a6ad7,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design with sustainable materials and components,,,AU
rel:66da4a5343f38775,ent:7e3c40d0292dad51,REQUIRES,ent:093abe0c518d2803,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Keep products and materials in use & regenerate nature,,,AU
rel:f12244f6eaa0618a,ent:7e3c40d0292dad51,REQUIRES,ent:dfb3ea363d7bfda4,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,"Design to maximise resource recovery, at the highest value, at end of life",,,AU
rel:03aa5d47087d4fc8,ent:b82c038b540ae8b5,ENABLES,ent:40394bcd273bff24,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design for material efficiency Design out waste and pollution,,,AU
rel:2437a3a490b7b127,ent:fcbaf59f26e654e2,ENABLES,ent:40394bcd273bff24,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design for long-term use Design out waste and pollution,,,AU
rel:94731cdf36df9716,ent:4edd7429da7a6ad7,ENABLES,ent:093abe0c518d2803,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,Design with sustainable materials and components Keep products and materials in use & regenerate nature,,,AU
rel:b3b0ad0adf4ee3f5,ent:dfb3ea363d7bfda4,REQUIRES,ent:794df9a4e86b8325,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,"Design to maximise resource recovery, at the highest value, at end of life Keep products and materials in use at the highest value",,,AU
rel:88db3383aad09240,ent:a7c33912a7c65b46,REQUIRES,ent:b82c038b540ae8b5,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,a truly circular Built Environment will involve consideration and widespread implementation of all these design strategies,,,AU
rel:28b7ae8dbc8f6783,ent:a7c33912a7c65b46,APPLIES_TO,ent:1ac280c0ae0700d5,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,across the life of built structures,535.0,570.0,AU
rel:41bda77311dc12d9,ent:601056002e50600d,ENABLES,ent:a7c33912a7c65b46,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,businesses can play a pivotal role in shaping a future where the Built Environment thrives,,,AU
rel:d3dca609166433ad,ent:a1e8a387c7e6e4e4,ENABLES,ent:a7c33912a7c65b46,48.What-Works-3-For-circular-design-in-the-built-environment::c28::4dc8d45055c41b55,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,"Built Environment thrives within the principles of circularity, sustainability, and resilience",,,AU
rel:422376a82727a8c2,ent:474afa6d04178216,APPLIES_IN,ent:2ca69d28fbcb6e45,48.What-Works-3-For-circular-design-in-the-built-environment::c14::b75739ee1d04464b,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,,maybe,0.6,"Waste Account, Australia, Experimental Estimates, 2018-19 financial year | Australian Bureau of Statistics",345.0,451.0,AU
rel:5aeded9cab2a7d0b,ent:7e3c40d0292dad51,REQUIRES,ent:dc51770d430b1ae1,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,This section outlines five core strategies for Circular Design in the Built Environment. The Circular Design strategies are: 1. Avoid building new – retrofit and reuse.,,,AU
rel:6914b93d8ff91da9,ent:7e3c40d0292dad51,REQUIRES,ent:795076d1795eb4bc,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,five core strategies for Circular Design in the Built Environment. 2. Design for material efficiency.,,,AU
rel:94cab069f1b9835b,ent:7e3c40d0292dad51,REQUIRES,ent:fcbaf59f26e654e2,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,five core strategies for Circular Design in the Built Environment. 3. Design for long-term use.,,,AU
rel:0074d75bded28487,ent:7e3c40d0292dad51,REQUIRES,ent:33898b117cc86651,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,"five core strategies for Circular Design in the Built Environment. 5. Design to maximise material recovery, at the highest value, at end of life.",,,AU
rel:02014a600d202c0e,ent:7e3c40d0292dad51,APPLIES_TO,ent:a39a446a12c174c0,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,how each of these strategies are relevant to different phases within the life of a built asset,,,AU
rel:fcf1ee54df47442f,ent:dc51770d430b1ae1,REFERENCES,ent:093abe0c518d2803,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,Avoid building new – retrofit and reuse. Keep products and materials in use,,,AU
rel:57f3423ca5ec2436,ent:795076d1795eb4bc,REFERENCES,ent:40394bcd273bff24,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,Design for material efficiency. Design out waste and pollution,,,AU
rel:fefc592e72995d6b,ent:fcbaf59f26e654e2,REFERENCES,ent:40394bcd273bff24,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,Design for long-term use. Design out waste and pollution,,,AU
rel:0c6a51abf0cfdb57,ent:7e3c40d0292dad51,INVOLVES,ent:e2988f18b19351bb,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,five core strategies for Circular Design. 4. Design with sustainable materials and components.,,,AU
rel:ad84ad819a5c7cfd,ent:7e3c40d0292dad51,INVOLVES,ent:6cb30efbd41112c6,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,five core strategies for Circular Design. 4. Design with sustainable materials and components.,,,AU
rel:45d87ef7c9760676,ent:a39a446a12c174c0,REQUIRES,ent:8142351fd7bd0aa4,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,relevant to different phases within the life of a built asset Construction Phase Operational Phase Renovate End of Life,,,AU
rel:44a007dc15dd8d01,ent:a39a446a12c174c0,REQUIRES,ent:773f36821ffba27c,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,relevant to different phases within the life of a built asset Construction Phase Operational Phase Renovate End of Life,,,AU
rel:2ded9675b2140b9b,ent:33898b117cc86651,REFERENCES,ent:093abe0c518d2803,48.What-Works-3-For-circular-design-in-the-built-environment::c27::a6b187b17d3f5d74,48.What-Works-3-For-circular-design-in-the-built-environment.pdf,11.0,maybe,0.6,"Design to maximise material recovery, at the highest value, at end of life. Keep products and materials",,,AU
rel:d0ec9aedeb4a794f,ent:093abe0c518d2803,PRODUCES,ent:b852276b112492bd,49.RV_Circular-Economy-Market-Report-2025_2::c14::faf69b732080d6ae,49.RV_Circular-Economy-Market-Report-2025_2.pdf,8.0,maybe,0.6,to reduce the need for virgin materials,368.0,407.0,AU
rel:4797793529c1c61a,ent:41d952a6c566a396,PRODUCES,ent:9af63a10a7e33afa,49.RV_Circular-Economy-Market-Report-2025_2::c14::faf69b732080d6ae,49.RV_Circular-Economy-Market-Report-2025_2.pdf,8.0,maybe,0.6,It drives sustainable growth by focusing on resource efficiency,,,AU
rel:ce3b0ce0223a5e87,ent:a9fdd11d4491d251,ISSUED_BY,ent:40911fb32b0608dc,49.RV_Circular-Economy-Market-Report-2025_2::c14::faf69b732080d6ae,49.RV_Circular-Economy-Market-Report-2025_2.pdf,8.0,maybe,0.6,The European Union (EU) has taken a strong lead with Closing the loop – an EU action plan for a circular economy,,,AU
